well-formed targets in the exhaustive domain: 234
combinations in the full domain (clients x targets x probe outcomes x caller Worlds x start paths x redelivery): 33696
SEQUENTIAL server: profile | client | probe | start path | stamp/final (caller World 8, no redelivery) | verdict
v5headKill | stableCaller | timeout | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | stableCaller | no-channel | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | stableCaller | no-channel | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | stableCaller | no-channel | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | cli(run spec 3) | answered | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5headKill | cli(run spec 3) | answered | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5headKill | cli(run spec 3) | answered | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5headKill | cli(run spec 3) | timeout | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | cli(run spec 3) | timeout | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | cli(run spec 3) | timeout | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | cli(run spec 3) | no-channel | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | cli(run spec 3) | no-channel | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5headKill | cli(run spec 3) | no-channel | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5main | current(#4327) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | current(#4327) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | current(#4327) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | current(#4327) | timeout | fresh | stamp=6 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | current(#4327) | timeout | run_created-late | stamp=6 | #1044 finals=[6, 8] ok | fixed finals=[8] ok
v5main | current(#4327) | timeout | resilient | stamp=6 | #1044 finals=[6, 8] ok | fixed finals=[8] ok
v5main | current(#4327) | no-channel | fresh | stamp=6 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | current(#4327) | no-channel | run_created-late | stamp=6 | #1044 finals=[6, 8] ok | fixed finals=[8] ok
v5main | current(#4327) | no-channel | resilient | stamp=6 | #1044 finals=[6, 8] ok | fixed finals=[8] ok
v5main | proposed(floor3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | proposed(floor3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | proposed(floor3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | proposed(floor3) | timeout | fresh | stamp=3 | #1044 finals=[8] BRICK-possible | fixed finals=[8] ok
v5main | proposed(floor3) | timeout | run_created-late | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5main | proposed(floor3) | timeout | resilient | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5main | proposed(floor3) | no-channel | fresh | stamp=3 | #1044 finals=[8] BRICK-possible | fixed finals=[8] ok
v5main | proposed(floor3) | no-channel | run_created-late | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5main | proposed(floor3) | no-channel | resilient | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5main | stableCaller | answered | fresh | stamp=3 | #1044 finals=[8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | answered | run_created-late | stamp=3 | #1044 finals=[3, 8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | answered | resilient | stamp=3 | #1044 finals=[3, 8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | timeout | fresh | stamp=3 | #1044 finals=[8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | timeout | run_created-late | stamp=3 | #1044 finals=[3, 8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | timeout | resilient | stamp=3 | #1044 finals=[3, 8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | no-channel | fresh | stamp=3 | #1044 finals=[8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | no-channel | run_created-late | stamp=3 | #1044 finals=[3, 8] BRICK | fixed finals=[8] BRICK
v5main | stableCaller | no-channel | resilient | stamp=3 | #1044 finals=[3, 8] BRICK | fixed finals=[8] BRICK
v5main | cli(run spec 3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | cli(run spec 3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | cli(run spec 3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5main | cli(run spec 3) | timeout | fresh | stamp=3 | #1044 finals=[8] BRICK-possible | fixed finals=[8] ok
v5main | cli(run spec 3) | timeout | run_created-late | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5main | cli(run spec 3) | timeout | resilient | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5main | cli(run spec 3) | no-channel | fresh | stamp=3 | #1044 finals=[8] BRICK-possible | fixed finals=[8] ok
v5main | cli(run spec 3) | no-channel | run_created-late | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5main | cli(run spec 3) | no-channel | resilient | stamp=3 | #1044 finals=[3, 8] BRICK-possible | fixed finals=[8] ok
v5mainKill | current(#4327) | answered | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | answered | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | answered | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | timeout | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | timeout | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | timeout | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | no-channel | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | no-channel | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | current(#4327) | no-channel | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | proposed(floor3) | answered | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | proposed(floor3) | answered | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | proposed(floor3) | answered | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | proposed(floor3) | timeout | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainKill | proposed(floor3) | timeout | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainKill | proposed(floor3) | timeout | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainKill | proposed(floor3) | no-channel | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainKill | proposed(floor3) | no-channel | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainKill | proposed(floor3) | no-channel | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainKill | stableCaller | answered | fresh | stamp=3 | #1044 finals=[6] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | answered | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | answered | resilient | stamp=3 | #1044 finals=[3, 6] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | timeout | fresh | stamp=3 | #1044 finals=[6] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | timeout | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | timeout | resilient | stamp=3 | #1044 finals=[3, 6] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | no-channel | fresh | stamp=3 | #1044 finals=[6] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | no-channel | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK | fixed finals=[6] BRICK
v5mainKill | stableCaller | no-channel | resilient | stamp=3 | #1044 finals=[3, 6] BRICK | fixed finals=[6] BRICK
v5mainKill | cli(run spec 3) | answered | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | answered | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | answered | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | timeout | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | timeout | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | timeout | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | no-channel | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | no-channel | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainKill | cli(run spec 3) | no-channel | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | current(#4327) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | current(#4327) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | current(#4327) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | current(#4327) | timeout | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainSplit | current(#4327) | timeout | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainSplit | current(#4327) | timeout | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainSplit | current(#4327) | no-channel | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainSplit | current(#4327) | no-channel | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainSplit | current(#4327) | no-channel | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainSplit | proposed(floor3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | proposed(floor3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | proposed(floor3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | proposed(floor3) | timeout | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | proposed(floor3) | timeout | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainSplit | proposed(floor3) | timeout | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | proposed(floor3) | no-channel | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | proposed(floor3) | no-channel | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainSplit | proposed(floor3) | no-channel | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | stableCaller | answered | fresh | stamp=3 | #1044 finals=[6] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | answered | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | answered | resilient | stamp=3 | #1044 finals=[3, 6] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | timeout | fresh | stamp=3 | #1044 finals=[6] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | timeout | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | timeout | resilient | stamp=3 | #1044 finals=[3, 6] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | no-channel | fresh | stamp=3 | #1044 finals=[6] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | no-channel | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK | fixed finals=[6] BRICK
v5mainSplit | stableCaller | no-channel | resilient | stamp=3 | #1044 finals=[3, 6] BRICK | fixed finals=[6] BRICK
v5mainSplit | cli(run spec 3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | cli(run spec 3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | cli(run spec 3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainSplit | cli(run spec 3) | timeout | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | cli(run spec 3) | timeout | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainSplit | cli(run spec 3) | timeout | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | cli(run spec 3) | no-channel | fresh | stamp=3 | #1044 finals=[6] BRICK-possible | fixed finals=[6] ok
v5mainSplit | cli(run spec 3) | no-channel | run_created-late | stamp=3 | #1044 finals=[6, 3] BRICK-possible | fixed finals=[6] ok
v5mainSplit | cli(run spec 3) | no-channel | resilient | stamp=3 | #1044 finals=[3, 6] BRICK-possible | fixed finals=[6] ok
v5mainPre4366 | current(#4327) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | current(#4327) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | current(#4327) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | current(#4327) | timeout | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainPre4366 | current(#4327) | timeout | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainPre4366 | current(#4327) | timeout | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainPre4366 | current(#4327) | no-channel | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainPre4366 | current(#4327) | no-channel | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainPre4366 | current(#4327) | no-channel | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5mainPre4366 | proposed(floor3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | proposed(floor3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | proposed(floor3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | proposed(floor3) | timeout | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | proposed(floor3) | timeout | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | proposed(floor3) | timeout | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | proposed(floor3) | no-channel | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | proposed(floor3) | no-channel | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | proposed(floor3) | no-channel | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | answered | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | answered | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | answered | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | timeout | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | timeout | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | timeout | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | no-channel | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | no-channel | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | stableCaller | no-channel | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | cli(run spec 3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | cli(run spec 3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | cli(run spec 3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5mainPre4366 | cli(run spec 3) | timeout | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | cli(run spec 3) | timeout | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | cli(run spec 3) | timeout | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | cli(run spec 3) | no-channel | fresh | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | cli(run spec 3) | no-channel | run_created-late | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5mainPre4366 | cli(run spec 3) | no-channel | resilient | stamp=3 | #1044 finals=[3] BRICK | fixed finals=[3] BRICK
v5local | current(#4327) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | current(#4327) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | current(#4327) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | current(#4327) | timeout | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5local | current(#4327) | timeout | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5local | current(#4327) | timeout | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5local | current(#4327) | no-channel | fresh | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5local | current(#4327) | no-channel | run_created-late | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5local | current(#4327) | no-channel | resilient | stamp=6 | #1044 finals=[6] ok | fixed finals=[6] ok
v5local | proposed(floor3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | proposed(floor3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | proposed(floor3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | proposed(floor3) | timeout | fresh | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | proposed(floor3) | timeout | run_created-late | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | proposed(floor3) | timeout | resilient | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | proposed(floor3) | no-channel | fresh | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | proposed(floor3) | no-channel | run_created-late | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | proposed(floor3) | no-channel | resilient | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | answered | fresh | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | answered | run_created-late | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | answered | resilient | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | timeout | fresh | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | timeout | run_created-late | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | timeout | resilient | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | no-channel | fresh | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | no-channel | run_created-late | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | stableCaller | no-channel | resilient | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | cli(run spec 3) | answered | fresh | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | cli(run spec 3) | answered | run_created-late | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | cli(run spec 3) | answered | resilient | stamp=8 | #1044 finals=[8] ok | fixed finals=[8] ok
v5local | cli(run spec 3) | timeout | fresh | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | cli(run spec 3) | timeout | run_created-late | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | cli(run spec 3) | timeout | resilient | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | cli(run spec 3) | no-channel | fresh | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | cli(run spec 3) | no-channel | run_created-late | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
v5local | cli(run spec 3) | no-channel | resilient | stamp=3 | #1044 finals=[3] ok | fixed finals=[3] ok
exit=0 elapsed=109s
